resultId,raceId,driverId,constructorId,grid,position,year,round,circuitId,date,dob,driver_age,driver_experience,driver_constructor_experience,driver_wins,constructor_wins,driver_points,driver_standing,constructor_points,constructor_standing
25998,1106,846,1,7,13.0,2023,8,7,2023-06-18,1999-11-13,23,89,89,0.0,0.0,12.0,11.0,17.0,6.0
26004,1106,847,131,4,,2023,8,7,2023-06-18,1998-02-15,25,89,30,1.0,82.0,65.0,5.0,167.0,2.0
25992,1106,848,3,9,7.0,2023,8,7,2023-06-18,1996-03-23,27,66,28,0.0,0.0,1.0,18.0,1.0,10.0
25999,1106,852,213,19,14.0,2023,8,7,2023-06-18,2000-05-11,23,51,51,0.0,0.0,2.0,16.0,2.0,9.0
26001,1106,855,51,20,16.0,2023,8,7,2023-06-18,1999-05-30,24,29,29,0.0,0.0,4.0,15.0,9.0,7.0
26003,1106,856,213,17,18.0,2023,8,7,2023-06-18,1995-02-06,28,8,7,0.0,0.0,0.0,19.0,2.0,10.0
25996,1106,857,1,8,11.0,2023,8,7,2023-06-18,2001-04-06,22,7,7,0.0,0.0,5.0,13.0,17.0,6.0
26005,1106,858,3,18,,2023,8,7,2023-06-18,2000-12-31,22,7,7,0.0,0.0,0.0,20.0,7.0,9.0
26013,1107,1,131,5,8.0,2023,9,70,2023-07-02,1985-01-07,38,318,208,103.0,1.0,102.0,4.0,167.0,2.0
26010,1107,4,117,7,5.0,2023,9,70,2023-07-02,1981-07-29,41,366,8,32.0,0.0,117.0,3.0,154.0,3.0
26025,1107,807,210,8,,2023,9,70,2023-07-02,1987-08-19,35,192,8,0.0,0.0,6.0,13.0,8.0,8.0
26008,1107,815,9,15,3.0,2023,9,70,2023-07-02,1990-01-26,33,245,52,6.0,41.0,126.0,2.0,321.0,1.0
26020,1107,822,51,14,15.0,2023,9,70,2023-07-02,1989-08-28,33,209,30,10.0,0.0,5.0,15.0,9.0,7.0
26023,1107,825,210,0,18.0,2023,9,70,2023-07-02,1992-10-05,30,150,109,0.0,0.0,2.0,18.0,11.0,7.0
26006,1107,830,9,1,1.0,2023,9,70,2023-07-02,1997-09-30,25,171,148,41.0,5.0,195.0,1.0,377.0,1.0
26011,1107,832,6,3,6.0,2023,9,70,2023-07-02,1994-09-01,28,171,52,1.0,5.0,68.0,5.0,122.0,4.0
26019,1107,839,214,12,14.0,2023,9,70,2023-07-02,1996-09-17,26,119,52,1.0,0.0,29.0,9.0,44.0,5.0
26014,1107,840,117,6,9.0,2023,9,70,2023-07-02,1998-10-29,24,130,52,0.0,0.0,37.0,8.0,175.0,3.0
26015,1107,842,214,9,10.0,2023,9,70,2023-07-02,1996-02-07,27,116,8,1.0,1.0,15.0,10.0,47.0,5.0
26007,1107,844,6,2,2.0,2023,9,70,2023-07-02,1997-10-16,25,111,90,5.0,1.0,54.0,7.0,154.0,4.0
26009,1107,846,1,4,4.0,2023,9,70,2023-07-02,1999-11-13,23,90,90,0.0,0.0,12.0,11.0,17.0,6.0
26012,1107,847,131,11,7.0,2023,9,70,2023-07-02,1998-02-15,25,90,31,1.0,82.0,65.0,6.0,178.0,2.0
26016,1107,848,3,10,11.0,2023,9,70,2023-07-02,1996-03-23,27,67,29,0.0,0.0,7.0,12.0,7.0,9.0
26024,1107,852,213,16,19.0,2023,9,70,2023-07-02,2000-05-11,23,52,52,0.0,0.0,2.0,17.0,2.0,10.0
26017,1107,855,51,17,12.0,2023,9,70,2023-07-02,1999-05-30,24,30,30,0.0,0.0,4.0,16.0,9.0,8.0
26022,1107,856,213,0,17.0,2023,9,70,2023-07-02,1995-02-06,28,9,8,0.0,0.0,0.0,19.0,2.0,10.0
26021,1107,857,1,13,16.0,2023,9,70,2023-07-02,2001-04-06,22,8,8,0.0,0.0,5.0,14.0,29.0,6.0
26018,1107,858,3,18,13.0,2023,9,70,2023-07-02,2000-12-31,22,8,8,0.0,0.0,0.0,20.0,7.0,9.0
26028,1108,1,131,7,3.0,2023,10,9,2023-07-09,1985-01-07,38,319,209,103.0,1.0,106.0,4.0,178.0,2.0
26032,1108,4,117,9,7.0,2023,10,9,2023-07-09,1981-07-29,41,367,9,32.0,0.0,131.0,3.0,175.0,3.0
26038,1108,807,210,11,13.0,2023,10,9,2023-07-09,1987-08-19,35,193,9,0.0,0.0,9.0,12.0,11.0,7.0
26031,1108,815,9,15,6.0,2023,10,9,2023-07-09,1990-01-26,33,246,53,6.0,42.0,148.0,2.0,377.0,1.0
26037,1108,822,51,20,12.0,2023,10,9,2023-07-09,1989-08-28,33,210,31,10.0,0.0,5.0,15.0,9.0,8.0
26044,1108,825,210,19,,2023,10,9,2023-07-09,1992-10-05,30,151,110,0.0,0.0,2.0,18.0,11.0,8.0
26026,1108,830,9,1,1.0,2023,10,9,2023-07-09,1997-09-30,25,172,149,42.0,5.0,229.0,1.0,411.0,1.0
26035,1108,832,6,5,10.0,2023,10,9,2023-07-09,1994-09-01,28,172,53,1.0,5.0,82.0,5.0,154.0,4.0
26045,1108,839,214,13,,2023,10,9,2023-07-09,1996-09-17,26,120,53,1.0,0.0,31.0,9.0,47.0,5.0
26039,1108,840,117,12,14.0,2023,10,9,2023-07-09,1998-10-29,24,131,53,0.0,0.0,44.0,8.0,181.0,3.0
26043,1108,842,214,10,18.0,2023,10,9,2023-07-09,1996-02-07,27,117,9,1.0,1.0,16.0,11.0,47.0,6.0
26034,1108,844,6,4,9.0,2023,10,9,2023-07-09,1997-10-16,25,112,91,5.0,1.0,72.0,6.0,157.0,4.0
26027,1108,846,1,2,2.0,2023,10,9,2023-07-09,1999-11-13,23,91,91,0.0,0.0,24.0,10.0,29.0,6.0
26030,1108,847,131,6,5.0,2023,10,9,2023-07-09,1998-02-15,25,91,32,1.0,82.0,72.0,7.0,203.0,2.0
26033,1108,848,3,8,8.0,2023,10,9,2023-07-09,1996-03-23,27,68,30,0.0,0.0,7.0,13.0,7.0,9.0
26041,1108,852,213,16,16.0,2023,10,9,2023-07-09,2000-05-11,23,53,53,0.0,0.0,2.0,17.0,2.0,10.0
26040,1108,855,51,17,15.0,2023,10,9,2023-07-09,1999-05-30,24,31,31,0.0,0.0,4.0,16.0,9.0,9.0
26042,1108,856,213,18,17.0,2023,10,9,2023-07-09,1995-02-06,28,10,9,0.0,0.0,0.0,20.0,2.0,10.0
26029,1108,857,1,3,4.0,2023,10,9,2023-07-09,2001-04-06,22,9,9,0.0,0.0,5.0,14.0,59.0,5.0
26036,1108,858,3,14,11.0,2023,10,9,2023-07-09,2000-12-31,22,9,9,0.0,0.0,0.0,19.0,11.0,7.0
26049,1109,1,131,1,4.0,2023,11,11,2023-07-23,1985-01-07,38,320,210,103.0,1.0,121.0,4.0,203.0,2.0
26054,1109,4,117,8,9.0,2023,11,11,2023-07-23,1981-07-29,41,368,10,32.0,0.0,137.0,3.0,181.0,3.0
26059,1109,807,210,10,14.0,2023,11,11,2023-07-23,1987-08-19,35,194,10,0.0,0.0,9.0,14.0,11.0,8.0
26048,1109,815,9,9,3.0,2023,11,11,2023-07-23,1990-01-26,33,247,54,6.0,43.0,156.0,2.0,411.0,1.0
26058,1109,817,213,13,13.0,2023,11,11,2023-07-23,1989-07-01,34,232,0,8.0,0.0,0.0,0.0,2.0,10.0
26057,1109,822,51,7,12.0,2023,11,11,2023-07-23,1989-08-28,33,211,32,10.0,0.0,5.0,15.0,9.0,9.0
26062,1109,825,210,19,17.0,2023,11,11,2023-07-23,1992-10-05,30,152,111,0.0,0.0,2.0,18.0,11.0,8.0
26046,1109,830,9,2,1.0,2023,11,11,2023-07-23,1997-09-30,25,173,150,43.0,5.0,255.0,1.0,452.0,1.0
26053,1109,832,6,11,8.0,2023,11,11,2023-07-23,1994-09-01,28,173,54,1.0,5.0,83.0,5.0,157.0,4.0
26064,1109,839,214,12,,2023,11,11,2023-07-23,1996-09-17,26,121,54,1.0,0.0,31.0,10.0,47.0,6.0
26055,1109,840,117,14,10.0,2023,11,11,2023-07-23,1998-10-29,24,132,54,0.0,0.0,44.0,8.0,184.0,3.0
26065,1109,842,214,15,,2023,11,11,2023-07-23,1996-02-07,27,118,10,1.0,1.0,16.0,12.0,47.0,6.0
26052,1109,844,6,6,7.0,2023,11,11,2023-07-23,1997-10-16,25,113,92,5.0,1.0,74.0,7.0,167.0,4.0
26047,1109,846,1,3,2.0,2023,11,11,2023-07-23,1999-11-13,23,92,92,0.0,0.0,42.0,9.0,59.0,5.0
26051,1109,847,131,18,6.0,2023,11,11,2023-07-23,1998-02-15,25,92,33,1.0,82.0,82.0,6.0,223.0,2.0
26056,1109,848,3,16,11.0,2023,11,11,2023-07-23,1996-03-23,27,69,31,0.0,0.0,11.0,13.0,11.0,7.0
26060,1109,852,213,17,15.0,2023,11,11,2023-07-23,2000-05-11,23,54,54,0.0,0.0,2.0,17.0,2.0,10.0
26061,1109,855,51,5,16.0,2023,11,11,2023-07-23,1999-05-30,24,32,32,0.0,0.0,4.0,16.0,9.0,9.0
26050,1109,857,1,4,5.0,2023,11,11,2023-07-23,2001-04-06,22,10,10,0.0,0.0,17.0,11.0,87.0,5.0
26063,1109,858,3,20,,2023,11,11,2023-07-23,2000-12-31,22,10,10,0.0,0.0,0.0,19.0,11.0,7.0
26069,1110,1,131,3,4.0,2023,12,13,2023-07-30,1985-01-07,38,321,211,103.0,1.0,133.0,4.0,223.0,2.0
26070,1110,4,117,9,5.0,2023,12,13,2023-07-30,1981-07-29,42,369,11,32.0,0.0,139.0,3.0,184.0,3.0
26083,1110,807,210,0,18.0,2023,12,13,2023-07-30,1987-08-19,35,195,11,0.0,0.0,9.0,14.0,11.0,8.0
26067,1110,815,9,2,2.0,2023,12,13,2023-07-30,1990-01-26,33,248,55,6.0,44.0,171.0,2.0,452.0,1.0
26081,1110,817,213,19,16.0,2023,12,13,2023-07-30,1989-07-01,34,233,1,8.0,0.0,0.0,21.0,2.0,10.0
26077,1110,822,51,13,12.0,2023,12,13,2023-07-30,1989-08-28,33,212,33,10.0,0.0,5.0,15.0,9.0,9.0
26080,1110,825,210,16,15.0,2023,12,13,2023-07-30,1992-10-05,30,153,112,0.0,0.0,2.0,18.0,11.0,8.0
26066,1110,830,9,6,1.0,2023,12,13,2023-07-30,1997-09-30,25,174,151,44.0,5.0,281.0,1.0,503.0,1.0
26084,1110,832,6,4,,2023,12,13,2023-07-30,1994-09-01,28,174,55,1.0,5.0,87.0,6.0,167.0,4.0
26073,1110,839,214,14,8.0,2023,12,13,2023-07-30,1996-09-17,26,122,55,1.0,0.0,31.0,10.0,47.0,6.0
26074,1110,840,117,10,9.0,2023,12,13,2023-07-30,1998-10-29,24,133,55,0.0,0.0,45.0,9.0,196.0,3.0
26076,1110,842,214,12,11.0,2023,12,13,2023-07-30,1996-02-07,27,119,11,1.0,1.0,16.0,12.0,57.0,6.0
26068,1110,844,6,1,3.0,2023,12,13,2023-07-30,1997-10-16,25,114,93,5.0,1.0,80.0,7.0,191.0,4.0
26072,1110,846,1,7,7.0,2023,12,13,2023-07-30,1999-11-13,23,93,93,0.0,0.0,60.0,8.0,87.0,5.0
26071,1110,847,131,8,6.0,2023,12,13,2023-07-30,1998-02-15,25,93,34,1.0,82.0,90.0,5.0,247.0,2.0
26079,1110,848,3,15,14.0,2023,12,13,2023-07-30,1996-03-23,27,70,32,0.0,0.0,11.0,13.0,11.0,7.0
26075,1110,852,213,11,10.0,2023,12,13,2023-07-30,2000-05-11,23,55,55,0.0,0.0,2.0,17.0,3.0,10.0
26078,1110,855,51,17,13.0,2023,12,13,2023-07-30,1999-05-30,24,33,33,0.0,0.0,4.0,16.0,9.0,9.0
26085,1110,857,1,5,,2023,12,13,2023-07-30,2001-04-06,22,11,11,0.0,0.0,27.0,11.0,103.0,5.0
26082,1110,858,3,18,17.0,2023,12,13,2023-07-30,2000-12-31,22,11,11,0.0,0.0,0.0,19.0,11.0,7.0
26091,1111,1,131,13,6.0,2023,13,39,2023-08-27,1985-01-07,38,322,212,103.0,1.0,148.0,4.0,247.0,2.0
26087,1111,4,117,5,2.0,2023,13,39,2023-08-27,1981-07-29,42,370,12,32.0,0.0,149.0,3.0,196.0,3.0
26097,1111,807,210,14,12.0,2023,13,39,2023-08-27,1987-08-19,36,196,12,0.0,0.0,9.0,14.0,11.0,8.0
26089,1111,815,9,7,4.0,2023,13,39,2023-08-27,1990-01-26,33,249,56,6.0,45.0,189.0,2.0,503.0,1.0
26099,1111,822,51,18,14.0,2023,13,39,2023-08-27,1989-08-28,33,213,34,10.0,0.0,5.0,15.0,9.0,9.0
26101,1111,825,210,0,16.0,2023,13,39,2023-08-27,1992-10-05,30,154,113,0.0,0.0,2.0,18.0,11.0,8.0
26086,1111,830,9,1,1.0,2023,13,39,2023-08-27,1997-09-30,25,175,152,45.0,5.0,314.0,1.0,540.0,1.0
26090,1111,832,6,6,5.0,2023,13,39,2023-08-27,1994-09-01,28,175,56,1.0,5.0,92.0,7.0,191.0,4.0
26095,1111,839,214,16,10.0,2023,13,39,2023-08-27,1996-09-17,26,123,56,1.0,0.0,35.0,10.0,57.0,6.0
26096,1111,840,117,11,11.0,2023,13,39,2023-08-27,1998-10-29,24,134,56,0.0,0.0,47.0,9.0,215.0,3.0
26088,1111,842,214,12,3.0,2023,13,39,2023-08-27,1996-02-07,27,120,12,1.0,1.0,22.0,12.0,73.0,6.0
26104,1111,844,6,9,,2023,13,39,2023-08-27,1997-10-16,25,115,94,5.0,1.0,99.0,5.0,201.0,4.0
26092,1111,846,1,2,7.0,2023,13,39,2023-08-27,1999-11-13,23,94,94,0.0,0.0,69.0,8.0,103.0,5.0
26102,1111,847,131,3,17.0,2023,13,39,2023-08-27,1998-02-15,25,94,35,1.0,82.0,99.0,6.0,255.0,2.0
26093,1111,848,3,4,8.0,2023,13,39,2023-08-27,1996-03-23,27,71,33,0.0,0.0,11.0,13.0,11.0,7.0
26100,1111,852,213,17,15.0,2023,13,39,2023-08-27,2000-05-11,23,56,56,0.0,0.0,3.0,17.0,3.0,10.0
26103,1111,855,51,15,,2023,13,39,2023-08-27,1999-05-30,24,34,34,0.0,0.0,4.0,16.0,9.0,9.0
26094,1111,857,1,8,9.0,2023,13,39,2023-08-27,2001-04-06,22,12,12,0.0,0.0,34.0,11.0,111.0,5.0
26105,1111,858,3,10,,2023,13,39,2023-08-27,2000-12-31,22,12,12,0.0,0.0,0.0,19.0,15.0,7.0
26098,1111,859,213,19,13.0,2023,13,39,2023-08-27,2002-02-11,21,0,0,0.0,0.0,0.0,0.0,3.0,10.0
26111,1112,1,131,8,6.0,2023,14,14,2023-09-03,1985-01-07,38,323,213,103.0,1.0,156.0,4.0,255.0,2.0
26114,1112,4,117,10,9.0,2023,14,14,2023-09-03,1981-07-29,42,371,13,32.0,0.0,168.0,3.0,215.0,3.0
26122,1112,807,210,13,17.0,2023,14,14,2023-09-03,1987-08-19,36,197,13,0.0,0.0,9.0,14.0,11.0,8.0
26107,1112,815,9,5,2.0,2023,14,14,2023-09-03,1990-01-26,33,250,57,6.0,46.0,201.0,2.0,540.0,1.0
26115,1112,822,51,14,10.0,2023,14,14,2023-09-03,1989-08-28,34,214,35,10.0,0.0,5.0,15.0,9.0,9.0
26123,1112,825,210,19,18.0,2023,14,14,2023-09-03,1992-10-05,30,155,114,0.0,0.0,2.0,18.0,11.0,8.0
26106,1112,830,9,2,1.0,2023,14,14,2023-09-03,1997-09-30,25,176,153,46.0,5.0,339.0,1.0,583.0,1.0
26108,1112,832,6,1,3.0,2023,14,14,2023-09-03,1994-09-01,29,176,57,1.0,5.0,102.0,5.0,201.0,4.0
26124,1112,839,214,18,,2023,14,14,2023-09-03,1996-09-17,26,124,57,1.0,0.0,36.0,11.0,73.0,6.0
26121,1112,840,117,20,16.0,2023,14,14,2023-09-03,1998-10-29,24,135,57,0.0,0.0,47.0,9.0,217.0,4.0
26120,1112,842,214,17,15.0,2023,14,14,2023-09-03,1996-02-07,27,121,13,1.0,1.0,37.0,10.0,73.0,6.0
26109,1112,844,6,3,4.0,2023,14,14,2023-09-03,1997-10-16,25,116,95,5.0,1.0,99.0,6.0,228.0,3.0
26113,1112,846,1,9,8.0,2023,14,14,2023-09-03,1999-11-13,23,95,95,0.0,0.0,75.0,8.0,111.0,5.0
26110,1112,847,131,4,5.0,2023,14,14,2023-09-03,1998-02-15,25,95,36,1.0,82.0,99.0,7.0,273.0,2.0
26112,1112,848,3,6,7.0,2023,14,14,2023-09-03,1996-03-23,27,72,34,0.0,0.0,15.0,13.0,15.0,7.0
26125,1112,852,213,11,,2023,14,14,2023-09-03,2000-05-11,23,57,57,0.0,0.0,3.0,17.0,3.0,10.0
26119,1112,855,51,16,14.0,2023,14,14,2023-09-03,1999-05-30,24,35,35,0.0,0.0,4.0,16.0,10.0,9.0
26117,1112,857,1,7,12.0,2023,14,14,2023-09-03,2001-04-06,22,13,13,0.0,0.0,36.0,12.0,115.0,5.0
26118,1112,858,3,15,13.0,2023,14,14,2023-09-03,2000-12-31,22,13,13,0.0,0.0,0.0,19.0,21.0,7.0
26116,1112,859,213,12,11.0,2023,14,14,2023-09-03,2002-02-11,21,1,1,0.0,0.0,0.0,22.0,3.0,10.0
26128,1113,1,131,5,3.0,2023,15,15,2023-09-17,1985-01-07,38,324,214,103.0,1.0,164.0,4.0,273.0,2.0
26140,1113,4,117,7,15.0,2023,15,15,2023-09-17,1981-07-29,42,372,14,32.0,0.0,170.0,3.0,217.0,4.0
26138,1113,807,210,9,13.0,2023,15,15,2023-09-17,1987-08-19,36,198,14,0.0,0.0,9.0,14.0,11.0,8.0
26133,1113,815,9,13,8.0,2023,15,15,2023-09-17,1990-01-26,33,251,58,6.0,47.0,219.0,2.0,583.0,1.0
26142,1113,822,51,16,,2023,15,15,2023-09-17,1989-08-28,34,215,36,10.0,0.0,6.0,15.0,10.0,9.0
26135,1113,825,210,6,10.0,2023,15,15,2023-09-17,1992-10-05,30,156,115,0.0,0.0,2.0,18.0,12.0,8.0
26130,1113,830,9,11,5.0,2023,15,15,2023-09-17,1997-09-30,25,177,154,47.0,5.0,364.0,1.0,597.0,1.0
26126,1113,832,6,1,1.0,2023,15,15,2023-09-17,1994-09-01,29,177,58,1.0,5.0,117.0,5.0,228.0,3.0
26143,1113,839,214,8,,2023,15,15,2023-09-17,1996-09-17,27,125,58,1.0,0.0,36.0,11.0,73.0,6.0
26145,1113,840,117,0,,2023,15,15,2023-09-17,1998-10-29,24,136,58,0.0,0.0,47.0,9.0,217.0,4.0
26131,1113,842,214,12,6.0,2023,15,15,2023-09-17,1996-02-07,27,122,14,1.0,1.0,37.0,10.0,81.0,6.0
26129,1113,844,6,3,4.0,2023,15,15,2023-09-17,1997-10-16,25,117,96,5.0,2.0,111.0,6.0,265.0,3.0
26127,1113,846,1,4,2.0,2023,15,15,2023-09-17,1999-11-13,23,96,96,0.0,0.0,79.0,8.0,115.0,5.0
26141,1113,847,131,2,16.0,2023,15,15,2023-09-17,1998-02-15,25,96,37,1.0,82.0,109.0,7.0,289.0,2.0
26136,1113,848,3,14,11.0,2023,15,15,2023-09-17,1996-03-23,27,73,35,0.0,0.0,21.0,13.0,21.0,7.0
26144,1113,852,213,15,,2023,15,15,2023-09-17,2000-05-11,23,58,58,0.0,0.0,3.0,17.0,3.0,10.0
26137,1113,855,51,0,12.0,2023,15,15,2023-09-17,1999-05-30,24,36,36,0.0,0.0,4.0,16.0,10.0,9.0
26132,1113,857,1,17,7.0,2023,15,15,2023-09-17,2001-04-06,22,14,14,0.0,0.0,36.0,12.0,139.0,5.0
26139,1113,858,3,18,14.0,2023,15,15,2023-09-17,2000-12-31,22,14,14,0.0,0.0,0.0,19.0,21.0,7.0
26134,1113,859,213,10,9.0,2023,15,15,2023-09-17,2002-02-11,21,2,2,0.0,0.0,0.0,20.0,5.0,10.0
26150,1114,1,131,7,5.0,2023,16,22,2023-09-24,1985-01-07,38,325,215,103.0,1.0,180.0,3.0,289.0,2.0
26153,1114,4,117,10,8.0,2023,16,22,2023-09-24,1981-07-29,42,373,15,32.0,0.0,170.0,4.0,217.0,4.0
26159,1114,807,210,18,14.0,2023,16,22,2023-09-24,1987-08-19,36,199,15,0.0,0.0,9.0,14.0,12.0,8.0
26164,1114,815,9,5,,2023,16,22,2023-09-24,1990-01-26,33,252,59,6.0,47.0,223.0,2.0,597.0,1.0
26165,1114,822,51,16,,2023,16,22,2023-09-24,1989-08-28,34,216,37,10.0,0.0,6.0,15.0,10.0,9.0
26160,1114,825,210,15,15.0,2023,16,22,2023-09-24,1992-10-05,30,157,116,0.0,0.0,3.0,18.0,12.0,8.0
26146,1114,830,9,1,1.0,2023,16,22,2023-09-24,1997-09-30,25,178,155,47.0,5.0,374.0,1.0,623.0,1.0
26151,1114,832,6,6,6.0,2023,16,22,2023-09-24,1994-09-01,29,178,59,2.0,5.0,142.0,5.0,265.0,3.0
26154,1114,839,214,14,9.0,2023,16,22,2023-09-24,1996-09-17,27,126,59,1.0,0.0,36.0,12.0,81.0,6.0
26163,1114,840,117,17,,2023,16,22,2023-09-24,1998-10-29,24,137,59,0.0,0.0,47.0,9.0,221.0,4.0
26155,1114,842,214,12,10.0,2023,16,22,2023-09-24,1996-02-07,27,123,15,1.0,1.0,45.0,10.0,84.0,6.0
26149,1114,844,6,4,4.0,2023,16,22,2023-09-24,1997-10-16,25,118,97,5.0,2.0,123.0,6.0,285.0,3.0
26147,1114,846,1,3,2.0,2023,16,22,2023-09-24,1999-11-13,23,97,97,0.0,0.0,97.0,8.0,139.0,5.0
26152,1114,847,131,8,7.0,2023,16,22,2023-09-24,1998-02-15,25,97,38,1.0,82.0,109.0,7.0,305.0,2.0
26161,1114,848,3,13,,2023,16,22,2023-09-24,1996-03-23,27,74,36,0.0,0.0,21.0,13.0,21.0,7.0
26157,1114,852,213,9,12.0,2023,16,22,2023-09-24,2000-05-11,23,59,59,0.0,0.0,3.0,17.0,5.0,10.0
26158,1114,855,51,19,13.0,2023,16,22,2023-09-24,1999-05-30,24,37,37,0.0,0.0,4.0,16.0,10.0,9.0
26148,1114,857,1,2,3.0,2023,16,22,2023-09-24,2001-04-06,22,15,15,0.0,0.0,42.0,11.0,172.0,5.0
26162,1114,858,3,0,,2023,16,22,2023-09-24,2000-12-31,22,15,15,0.0,0.0,0.0,20.0,21.0,7.0
26156,1114,859,213,11,11.0,2023,16,22,2023-09-24,2002-02-11,21,3,3,0.0,0.0,2.0,19.0,5.0,10.0
26184,1115,1,131,3,,2023,17,78,2023-10-08,1985-01-07,38,326,216,103.0,1.0,190.0,3.0,305.0,2.0
26171,1115,4,117,4,6.0,2023,17,78,2023-10-08,1981-07-29,42,374,16,32.0,0.0,174.0,4.0,221.0,4.0
26181,1115,807,210,14,16.0,2023,17,78,2023-10-08,1987-08-19,36,200,16,0.0,0.0,9.0,14.0,12.0,8.0
26175,1115,815,9,0,10.0,2023,17,78,2023-10-08,1990-01-26,33,253,60,6.0,48.0,223.0,2.0,623.0,1.0
26173,1115,822,51,9,8.0,2023,17,78,2023-10-08,1989-08-28,34,217,38,10.0,0.0,6.0,15.0,10.0,9.0
26179,1115,825,210,18,14.0,2023,17,78,2023-10-08,1992-10-05,31,158,117,0.0,0.0,3.0,18.0,12.0,9.0
26166,1115,830,9,1,1.0,2023,17,78,2023-10-08,1997-09-30,26,179,156,48.0,5.0,400.0,1.0,657.0,1.0
26185,1115,832,6,12,,2023,17,78,2023-10-08,1994-09-01,29,179,60,2.0,5.0,150.0,5.0,285.0,3.0
26172,1115,839,214,8,7.0,2023,17,78,2023-10-08,1996-09-17,27,127,60,1.0,0.0,38.0,12.0,84.0,6.0
26176,1115,840,117,16,11.0,2023,17,78,2023-10-08,1998-10-29,24,138,60,0.0,0.0,47.0,10.0,230.0,4.0
26177,1115,842,214,7,12.0,2023,17,78,2023-10-08,1996-02-07,27,124,16,1.0,1.0,46.0,11.0,90.0,6.0
26170,1115,844,6,5,5.0,2023,17,78,2023-10-08,1997-10-16,25,119,98,5.0,2.0,135.0,6.0,298.0,3.0
26168,1115,846,1,10,3.0,2023,17,78,2023-10-08,1999-11-13,23,98,98,0.0,0.0,115.0,7.0,172.0,5.0
26169,1115,847,131,2,4.0,2023,17,78,2023-10-08,1998-02-15,25,98,39,1.0,82.0,115.0,8.0,326.0,2.0
26178,1115,848,3,13,13.0,2023,17,78,2023-10-08,1996-03-23,27,75,37,0.0,0.0,21.0,13.0,21.0,7.0
26180,1115,852,213,11,15.0,2023,17,78,2023-10-08,2000-05-11,23,60,60,0.0,0.0,3.0,17.0,5.0,10.0
26174,1115,855,51,19,9.0,2023,17,78,2023-10-08,1999-05-30,24,38,38,0.0,0.0,4.0,16.0,16.0,8.0
26167,1115,857,1,6,2.0,2023,17,78,2023-10-08,2001-04-06,22,16,16,0.0,0.0,57.0,9.0,219.0,5.0
26183,1115,858,3,15,,2023,17,78,2023-10-08,2000-12-31,22,16,16,0.0,0.0,0.0,20.0,23.0,7.0
26182,1115,859,213,17,17.0,2023,17,78,2023-10-08,2002-02-11,21,4,4,0.0,0.0,2.0,19.0,5.0,10.0
26204,1116,1,131,3,,2023,18,69,2023-10-22,1985-01-07,38,327,217,103.0,1.0,194.0,3.0,326.0,2.0
26201,1116,4,117,0,,2023,18,69,2023-10-22,1981-07-29,42,375,17,32.0,0.0,183.0,4.0,230.0,4.0
26196,1116,807,210,0,11.0,2023,18,69,2023-10-22,1987-08-19,36,201,17,0.0,0.0,9.0,15.0,12.0,9.0
26189,1116,815,9,9,4.0,2023,18,69,2023-10-22,1990-01-26,33,254,61,6.0,49.0,224.0,2.0,657.0,1.0
26200,1116,817,213,14,15.0,2023,18,69,2023-10-22,1989-07-01,34,234,2,8.0,0.0,0.0,21.0,5.0,10.0
26197,1116,822,51,13,12.0,2023,18,69,2023-10-22,1989-08-28,34,218,39,10.0,0.0,10.0,14.0,16.0,8.0
26199,1116,825,210,0,14.0,2023,18,69,2023-10-22,1992-10-05,31,159,118,0.0,0.0,3.0,18.0,12.0,9.0
26186,1116,830,9,6,1.0,2023,18,69,2023-10-22,1997-09-30,26,180,157,49.0,5.0,433.0,1.0,706.0,1.0
26188,1116,832,6,4,3.0,2023,18,69,2023-10-22,1994-09-01,29,180,61,2.0,5.0,153.0,5.0,298.0,3.0
26203,1116,839,214,8,,2023,18,69,2023-10-22,1996-09-17,27,128,61,1.0,0.0,44.0,12.0,90.0,6.0
26192,1116,840,117,0,7.0,2023,18,69,2023-10-22,1998-10-29,24,139,61,0.0,0.0,47.0,10.0,236.0,5.0
26191,1116,842,214,7,6.0,2023,18,69,2023-10-22,1996-02-07,27,125,17,1.0,1.0,46.0,11.0,100.0,6.0
26205,1116,844,6,1,,2023,18,69,2023-10-22,1997-10-16,26,120,99,5.0,2.0,145.0,6.0,322.0,3.0
26187,1116,846,1,2,2.0,2023,18,69,2023-10-22,1999-11-13,23,99,99,0.0,0.0,136.0,7.0,219.0,5.0
26190,1116,847,131,5,5.0,2023,18,69,2023-10-22,1998-02-15,25,99,40,1.0,82.0,132.0,8.0,344.0,2.0
26194,1116,848,3,15,9.0,2023,18,69,2023-10-22,1996-03-23,27,76,38,0.0,0.0,23.0,13.0,23.0,7.0
26193,1116,852,213,11,8.0,2023,18,69,2023-10-22,2000-05-11,23,61,61,0.0,0.0,3.0,17.0,10.0,10.0
26198,1116,855,51,12,13.0,2023,18,69,2023-10-22,1999-05-30,24,39,39,0.0,0.0,6.0,16.0,16.0,8.0
26202,1116,857,1,10,,2023,18,69,2023-10-22,2001-04-06,22,17,17,0.0,0.0,83.0,9.0,242.0,4.0
26195,1116,858,3,16,10.0,2023,18,69,2023-10-22,2000-12-31,22,17,17,0.0,0.0,0.0,20.0,26.0,7.0
