resultId,raceId,driverId,constructorId,grid,position,year,round,circuitId,date,dob,driver_age,driver_experience,driver_constructor_experience,driver_wins,constructor_wins,driver_points,driver_standing,constructor_points,constructor_standing,circuit_danger
25659,1086,854,210,15,14.0,2022,13,11,2022-07-31,1999-03-22,23,34,34,0.0,0.0,12.0,15.0,34.0,7.0,0.8
25658,1086,855,51,12,13.0,2022,13,11,2022-07-31,1999-05-30,23,12,12,0.0,0.0,5.0,17.0,51.0,6.0,0.8
25670,1087,4,214,3,5.0,2022,14,13,2022-08-28,1981-07-29,41,349,35,32.0,1.0,41.0,10.0,99.0,4.0,1.33333
25673,1087,20,117,10,8.0,2022,14,13,2022-08-28,1987-07-03,35,291,33,53.0,0.0,16.0,14.0,20.0,9.0,1.33333
25667,1087,815,9,2,2.0,2022,14,13,2022-08-28,1990-01-26,32,228,35,3.0,28.0,173.0,3.0,431.0,1.0,1.33333
25680,1087,817,1,7,15.0,2022,14,13,2022-08-28,1989-07-01,33,223,35,8.0,0.0,19.0,12.0,95.0,5.0,1.33333
25681,1087,825,210,12,16.0,2022,14,13,2022-08-28,1992-10-05,29,133,92,0.0,0.0,22.0,11.0,34.0,7.0,1.33333
25666,1087,830,9,14,1.0,2022,14,13,2022-08-28,1997-09-30,24,154,131,28.0,2.0,258.0,1.0,475.0,1.0,1.33333
25668,1087,832,6,1,3.0,2022,14,13,2022-08-28,1994-09-01,27,154,35,1.0,5.0,156.0,5.0,334.0,2.0,1.33333
25672,1087,839,214,16,7.0,2022,14,13,2022-08-28,1996-09-17,25,102,35,1.0,0.0,58.0,8.0,115.0,4.0,1.33333
25676,1087,840,117,9,11.0,2022,14,13,2022-08-28,1998-10-29,23,113,35,0.0,0.0,4.0,18.0,24.0,9.0,1.33333
25674,1087,842,213,0,9.0,2022,14,13,2022-08-28,1996-02-07,26,99,52,1.0,0.0,16.0,13.0,27.0,8.0,1.33333
25671,1087,844,6,15,6.0,2022,14,13,2022-08-28,1997-10-16,24,94,73,5.0,1.0,178.0,2.0,357.0,2.0,1.33333
25677,1087,846,1,17,12.0,2022,14,13,2022-08-28,1999-11-13,22,73,73,0.0,1.0,76.0,7.0,95.0,5.0,1.33333
25669,1087,847,131,5,4.0,2022,14,13,2022-08-28,1998-02-15,24,73,14,0.0,82.0,158.0,4.0,316.0,3.0,1.33333
25675,1087,848,3,6,10.0,2022,14,13,2022-08-28,1996-03-23,26,51,13,0.0,0.0,3.0,19.0,3.0,10.0,1.33333
25683,1087,849,3,11,18.0,2022,14,13,2022-08-28,1995-06-29,27,52,52,0.0,0.0,0.0,20.0,4.0,10.0,1.33333
25678,1087,852,213,0,13.0,2022,14,13,2022-08-28,2000-05-11,22,35,35,0.0,1.0,11.0,16.0,29.0,8.0,1.33333
25682,1087,854,210,19,17.0,2022,14,13,2022-08-28,1999-03-22,23,35,35,0.0,0.0,12.0,15.0,34.0,7.0,1.33333
25679,1087,855,51,18,14.0,2022,14,13,2022-08-28,1999-05-30,23,13,13,0.0,0.0,5.0,17.0,51.0,6.0,1.33333
25689,1088,1,131,4,4.0,2022,15,39,2022-09-04,1985-01-07,37,302,192,103.0,0.0,146.0,6.0,316.0,3.0,0.5
25691,1088,4,214,13,6.0,2022,15,39,2022-09-04,1981-07-29,41,350,36,32.0,1.0,51.0,9.0,115.0,4.0,0.5
25699,1088,20,117,19,14.0,2022,15,39,2022-09-04,1987-07-03,35,292,34,53.0,0.0,20.0,12.0,24.0,9.0,0.5
25690,1088,815,9,5,5.0,2022,15,39,2022-09-04,1990-01-26,32,229,36,3.0,29.0,191.0,2.0,475.0,1.0,0.5
25702,1088,817,1,17,17.0,2022,15,39,2022-09-04,1989-07-01,33,224,36,8.0,0.0,19.0,13.0,95.0,5.0,0.5
25700,1088,825,210,18,15.0,2022,15,39,2022-09-04,1992-10-05,29,134,93,0.0,0.0,22.0,11.0,34.0,7.0,0.5
25686,1088,830,9,1,1.0,2022,15,39,2022-09-04,1997-09-30,24,155,132,29.0,2.0,284.0,1.0,511.0,1.0,0.5
25693,1088,832,6,3,8.0,2022,15,39,2022-09-04,1994-09-01,28,155,36,1.0,5.0,171.0,4.0,357.0,2.0,0.5
25694,1088,839,214,12,9.0,2022,15,39,2022-09-04,1996-09-17,25,103,36,1.0,0.0,64.0,8.0,125.0,4.0,0.5
25695,1088,840,117,10,10.0,2022,15,39,2022-09-04,1998-10-29,23,114,36,0.0,0.0,4.0,19.0,25.0,9.0,0.5
25696,1088,842,213,11,11.0,2022,15,39,2022-09-04,1996-02-07,26,100,53,1.0,0.0,18.0,14.0,29.0,8.0,0.5
25688,1088,844,6,2,3.0,2022,15,39,2022-09-04,1997-10-16,24,95,74,5.0,1.0,186.0,3.0,376.0,2.0,0.5
25692,1088,846,1,7,7.0,2022,15,39,2022-09-04,1999-11-13,22,74,74,0.0,1.0,76.0,7.0,101.0,5.0,0.5
25687,1088,847,131,6,2.0,2022,15,39,2022-09-04,1998-02-15,24,74,15,0.0,82.0,170.0,5.0,346.0,3.0,0.5
25697,1088,848,3,15,12.0,2022,15,39,2022-09-04,1996-03-23,26,52,14,0.0,0.0,4.0,18.0,4.0,10.0,0.5
25703,1088,849,3,20,18.0,2022,15,39,2022-09-04,1995-06-29,27,53,53,0.0,0.0,0.0,20.0,4.0,10.0,0.5
25698,1088,854,210,8,13.0,2022,15,39,2022-09-04,1999-03-22,23,36,36,0.0,0.0,12.0,15.0,34.0,7.0,0.5
25701,1088,855,51,14,16.0,2022,15,39,2022-09-04,1999-05-30,23,14,14,0.0,0.0,5.0,17.0,51.0,6.0,0.5
25710,1089,1,131,19,5.0,2022,16,14,2022-09-11,1985-01-07,37,303,193,103.0,0.0,158.0,6.0,346.0,3.0,0.66667
25711,1089,815,9,13,6.0,2022,16,14,2022-09-11,1990-01-26,32,230,37,3.0,30.0,201.0,3.0,511.0,1.0,0.66667
25718,1089,822,51,15,13.0,2022,16,14,2022-09-11,1989-08-28,33,194,15,10.0,0.0,46.0,10.0,51.0,6.0,0.66667
25721,1089,825,210,16,16.0,2022,16,14,2022-09-11,1992-10-05,29,135,94,0.0,0.0,22.0,11.0,34.0,7.0,0.66667
25706,1089,830,9,7,1.0,2022,16,14,2022-09-11,1997-09-30,24,156,133,30.0,2.0,310.0,1.0,545.0,1.0,0.66667
25709,1089,832,6,18,4.0,2022,16,14,2022-09-11,1994-09-01,28,156,37,1.0,5.0,175.0,5.0,376.0,2.0,0.66667
25716,1089,839,214,14,11.0,2022,16,14,2022-09-11,1996-09-17,25,104,37,1.0,0.0,66.0,8.0,125.0,4.0,0.66667
25713,1089,842,213,5,8.0,2022,16,14,2022-09-11,1996-02-07,26,101,54,1.0,0.0,18.0,14.0,29.0,8.0,0.66667
25707,1089,844,6,1,2.0,2022,16,14,2022-09-11,1997-10-16,24,96,75,5.0,1.0,201.0,2.0,406.0,2.0,0.66667
25712,1089,846,1,3,7.0,2022,16,14,2022-09-11,1999-11-13,22,75,75,0.0,1.0,82.0,7.0,107.0,5.0,0.66667
25708,1089,847,131,2,3.0,2022,16,14,2022-09-11,1998-02-15,24,75,16,0.0,82.0,188.0,4.0,371.0,3.0,0.66667
25720,1089,849,3,10,15.0,2022,16,14,2022-09-11,1995-06-29,27,54,54,0.0,0.0,0.0,20.0,4.0,10.0,0.66667
25719,1089,852,213,20,14.0,2022,16,14,2022-09-11,2000-05-11,22,37,37,0.0,1.0,11.0,16.0,33.0,8.0,0.66667
25717,1089,854,210,17,12.0,2022,16,14,2022-09-11,1999-03-22,23,37,37,0.0,0.0,12.0,15.0,34.0,7.0,0.66667
25715,1089,855,51,9,10.0,2022,16,14,2022-09-11,1999-05-30,23,15,15,0.0,0.0,5.0,17.0,52.0,6.0,0.66667
25714,1089,856,3,8,9.0,2022,16,14,2022-09-11,1995-02-06,27,0,0,0.0,0.0,0.0,0.0,6.0,10.0,0.66667
25734,1091,1,131,3,9.0,2022,17,15,2022-10-02,1985-01-07,37,304,194,103.0,0.0,168.0,6.0,371.0,3.0,2.15385
25733,1091,20,117,13,8.0,2022,17,15,2022-10-02,1987-07-03,35,294,36,53.0,0.0,20.0,13.0,25.0,9.0,2.15385
25726,1091,815,9,2,1.0,2022,17,15,2022-10-02,1990-01-26,32,231,38,3.0,31.0,210.0,3.0,545.0,1.0,2.15385
25730,1091,817,1,16,5.0,2022,17,15,2022-10-02,1989-07-01,33,226,38,8.0,0.0,19.0,14.0,107.0,5.0,2.15385
25736,1091,822,51,15,11.0,2022,17,15,2022-10-02,1989-08-28,33,195,16,10.0,0.0,46.0,10.0,52.0,6.0,2.15385
25737,1091,825,210,9,12.0,2022,17,15,2022-10-02,1992-10-05,29,136,95,0.0,0.0,22.0,12.0,34.0,7.0,2.15385
25732,1091,830,9,8,7.0,2022,17,15,2022-10-02,1997-09-30,25,157,134,31.0,3.0,335.0,1.0,576.0,1.0,2.15385
25728,1091,832,6,4,3.0,2022,17,15,2022-10-02,1994-09-01,28,157,38,1.0,5.0,187.0,5.0,406.0,2.0,2.15385
25731,1091,840,117,11,6.0,2022,17,15,2022-10-02,1998-10-29,23,116,38,0.0,0.0,5.0,18.0,37.0,7.0,2.15385
25735,1091,842,213,7,10.0,2022,17,15,2022-10-02,1996-02-07,26,102,55,1.0,0.0,22.0,11.0,33.0,8.0,2.15385
25727,1091,844,6,1,2.0,2022,17,15,2022-10-02,1997-10-16,24,97,76,5.0,1.0,219.0,2.0,439.0,2.0,2.15385
25729,1091,846,1,6,4.0,2022,17,15,2022-10-02,1999-11-13,22,76,76,0.0,1.0,88.0,7.0,129.0,4.0,2.15385
25739,1091,847,131,0,14.0,2022,17,15,2022-10-02,1998-02-15,24,76,17,0.0,82.0,203.0,4.0,373.0,3.0,2.15385
25738,1091,854,210,12,13.0,2022,17,15,2022-10-02,1999-03-22,23,38,38,0.0,0.0,12.0,15.0,34.0,8.0,2.15385
25750,1092,1,131,6,5.0,2022,18,22,2022-10-09,1985-01-07,37,305,195,103.0,0.0,170.0,6.0,373.0,3.0,1.15385
25752,1092,4,214,7,7.0,2022,18,22,2022-10-09,1981-07-29,41,353,39,32.0,1.0,59.0,9.0,125.0,5.0,1.15385
25751,1092,20,117,9,6.0,2022,18,22,2022-10-09,1987-07-03,35,295,37,53.0,0.0,24.0,12.0,37.0,7.0,1.15385
25747,1092,815,9,4,2.0,2022,18,22,2022-10-09,1990-01-26,32,232,39,4.0,31.0,235.0,3.0,576.0,1.0,1.15385
25756,1092,817,1,11,11.0,2022,18,22,2022-10-09,1989-07-01,33,227,39,8.0,0.0,29.0,11.0,129.0,4.0,1.15385
25760,1092,822,51,12,15.0,2022,18,22,2022-10-09,1989-08-28,33,196,17,10.0,0.0,46.0,10.0,52.0,6.0,1.15385
25759,1092,825,210,18,14.0,2022,18,22,2022-10-09,1992-10-05,30,137,96,0.0,0.0,22.0,14.0,34.0,8.0,1.15385
25746,1092,830,9,1,1.0,2022,18,22,2022-10-09,1997-09-30,25,158,135,31.0,3.0,341.0,1.0,619.0,1.0,1.15385
25749,1092,839,214,5,4.0,2022,18,22,2022-10-09,1996-09-17,26,106,39,1.0,0.0,66.0,8.0,143.0,4.0,1.15385
25757,1092,840,117,19,12.0,2022,18,22,2022-10-09,1998-10-29,23,117,39,0.0,0.0,13.0,15.0,45.0,7.0,1.15385
25763,1092,842,213,17,18.0,2022,18,22,2022-10-09,1996-02-07,26,103,56,1.0,0.0,23.0,13.0,34.0,9.0,1.15385
25748,1092,844,6,2,3.0,2022,18,22,2022-10-09,1997-10-16,24,98,77,5.0,1.0,237.0,2.0,454.0,2.0,1.15385
25755,1092,846,1,10,10.0,2022,18,22,2022-10-09,1999-11-13,22,77,77,0.0,1.0,100.0,7.0,130.0,5.0,1.15385
25753,1092,847,131,8,8.0,2022,18,22,2022-10-09,1998-02-15,24,77,18,0.0,82.0,203.0,4.0,387.0,3.0,1.15385
25754,1092,849,3,20,9.0,2022,18,22,2022-10-09,1995-06-29,27,56,56,0.0,0.0,0.0,21.0,8.0,10.0,1.15385
25758,1092,852,213,13,13.0,2022,18,22,2022-10-09,2000-05-11,22,39,39,0.0,1.0,11.0,17.0,34.0,9.0,1.15385
25762,1092,854,210,15,17.0,2022,18,22,2022-10-09,1999-03-22,23,39,39,0.0,0.0,12.0,16.0,34.0,8.0,1.15385
25761,1092,855,51,14,16.0,2022,18,22,2022-10-09,1999-05-30,23,17,17,0.0,0.0,6.0,18.0,52.0,6.0,1.15385
25767,1093,1,131,3,2.0,2022,19,69,2022-10-23,1985-01-07,37,306,196,103.0,0.0,180.0,6.0,387.0,3.0,0.66667
25772,1093,4,214,14,7.0,2022,19,69,2022-10-23,1981-07-29,41,354,40,32.0,1.0,65.0,9.0,143.0,4.0,0.66667
25773,1093,20,117,10,8.0,2022,19,69,2022-10-23,1987-07-03,35,296,38,53.0,0.0,32.0,11.0,45.0,7.0,0.66667
25769,1093,815,9,9,4.0,2022,19,69,2022-10-23,1990-01-26,32,233,40,4.0,32.0,253.0,2.0,619.0,1.0,0.66667
25781,1093,817,1,15,16.0,2022,19,69,2022-10-23,1989-07-01,33,228,40,8.0,0.0,29.0,12.0,130.0,5.0,0.66667
25774,1093,825,210,13,9.0,2022,19,69,2022-10-23,1992-10-05,30,138,97,0.0,0.0,22.0,14.0,34.0,8.0,0.66667
25766,1093,830,9,2,1.0,2022,19,69,2022-10-23,1997-09-30,25,159,136,32.0,3.0,366.0,1.0,656.0,1.0,0.66667
25776,1093,839,214,0,11.0,2022,19,69,2022-10-23,1996-09-17,26,107,40,1.0,0.0,78.0,8.0,149.0,4.0,0.66667
25779,1093,842,213,11,14.0,2022,19,69,2022-10-23,1996-02-07,26,104,57,1.0,0.0,23.0,13.0,34.0,9.0,0.66667
25768,1093,844,6,12,3.0,2022,19,69,2022-10-23,1997-10-16,25,99,78,5.0,1.0,252.0,3.0,469.0,2.0,0.66667
25771,1093,846,1,6,6.0,2022,19,69,2022-10-23,1999-11-13,22,78,78,0.0,1.0,101.0,7.0,138.0,5.0,0.66667
25770,1093,847,131,4,5.0,2022,19,69,2022-10-23,1998-02-15,24,78,19,0.0,82.0,207.0,4.0,416.0,3.0,0.66667
25778,1093,848,3,8,13.0,2022,19,69,2022-10-23,1996-03-23,26,55,17,0.0,0.0,4.0,19.0,8.0,10.0,0.66667
25782,1093,849,3,17,17.0,2022,19,69,2022-10-23,1995-06-29,27,57,57,0.0,0.0,2.0,20.0,8.0,10.0,0.66667
25775,1093,852,213,19,10.0,2022,19,69,2022-10-23,2000-05-11,22,40,40,0.0,1.0,11.0,17.0,35.0,9.0,0.66667
25780,1093,854,210,16,15.0,2022,19,69,2022-10-23,1999-03-22,23,40,40,0.0,0.0,12.0,16.0,36.0,8.0,0.66667
25777,1093,855,51,18,12.0,2022,19,69,2022-10-23,1999-05-30,23,18,18,0.0,0.0,6.0,18.0,52.0,6.0,0.66667
25787,1094,1,131,3,2.0,2022,20,32,2022-10-30,1985-01-07,37,307,197,103.0,0.0,198.0,6.0,416.0,3.0,0.88889
25804,1094,4,214,9,19.0,2022,20,32,2022-10-30,1981-07-29,41,355,41,32.0,1.0,71.0,9.0,149.0,4.0,0.88889
25799,1094,20,117,16,14.0,2022,20,32,2022-10-30,1987-07-03,35,297,39,53.0,0.0,36.0,11.0,49.0,7.0,0.88889
25788,1094,815,9,4,3.0,2022,20,32,2022-10-30,1990-01-26,32,234,41,4.0,33.0,265.0,3.0,656.0,1.0,0.88889
25792,1094,817,1,11,7.0,2022,20,32,2022-10-30,1989-07-01,33,229,41,8.0,0.0,29.0,12.0,138.0,5.0,0.88889
25795,1094,822,51,6,10.0,2022,20,32,2022-10-30,1989-08-28,33,198,19,10.0,0.0,46.0,10.0,52.0,6.0,0.88889
25802,1094,825,210,19,17.0,2022,20,32,2022-10-30,1992-10-05,30,139,98,0.0,0.0,24.0,13.0,36.0,8.0,0.88889
25786,1094,830,9,1,1.0,2022,20,32,2022-10-30,1997-09-30,25,160,137,33.0,3.0,391.0,1.0,696.0,1.0,0.88889
25790,1094,832,6,5,5.0,2022,20,32,2022-10-30,1994-09-01,28,160,41,1.0,5.0,202.0,5.0,469.0,2.0,0.88889
25793,1094,839,214,10,8.0,2022,20,32,2022-10-30,1996-09-17,26,108,41,1.0,0.0,78.0,8.0,153.0,4.0,0.88889
25800,1094,840,117,20,15.0,2022,20,32,2022-10-30,1998-10-29,24,119,41,0.0,0.0,13.0,15.0,49.0,7.0,0.88889
25796,1094,842,213,14,11.0,2022,20,32,2022-10-30,1996-02-07,26,105,58,1.0,0.0,23.0,14.0,35.0,9.0,0.88889
25791,1094,844,6,7,6.0,2022,20,32,2022-10-30,1997-10-16,25,100,79,5.0,1.0,267.0,2.0,487.0,2.0,0.88889
25794,1094,846,1,8,9.0,2022,20,32,2022-10-30,1999-11-13,22,79,79,0.0,1.0,109.0,7.0,146.0,5.0,0.88889
25789,1094,847,131,2,4.0,2022,20,32,2022-10-30,1998-02-15,24,79,20,0.0,82.0,218.0,4.0,447.0,3.0,0.88889
25797,1094,848,3,17,12.0,2022,20,32,2022-10-30,1996-03-23,26,56,18,0.0,0.0,4.0,19.0,8.0,10.0,0.88889
25803,1094,849,3,18,18.0,2022,20,32,2022-10-30,1995-06-29,27,58,58,0.0,0.0,2.0,20.0,8.0,10.0,0.88889
25801,1094,854,210,15,16.0,2022,20,32,2022-10-30,1999-03-22,23,41,41,0.0,0.0,12.0,16.0,36.0,8.0,0.88889
25798,1094,855,51,12,13.0,2022,20,32,2022-10-30,1999-05-30,23,19,19,0.0,0.0,6.0,18.0,53.0,6.0,0.88889
25807,1095,1,131,2,2.0,2022,21,18,2022-11-13,1985-01-07,37,308,198,103.0,0.0,216.0,5.0,447.0,3.0,1.64286
25810,1095,4,214,17,5.0,2022,21,18,2022-11-13,1981-07-29,41,356,42,32.0,1.0,71.0,9.0,153.0,4.0,1.64286
25816,1095,20,117,9,11.0,2022,21,18,2022-11-13,1987-07-03,35,298,40,53.0,0.0,36.0,11.0,49.0,7.0,1.64286
25812,1095,815,9,4,7.0,2022,21,18,2022-11-13,1990-01-26,32,235,42,4.0,34.0,280.0,2.0,696.0,1.0,1.64286
25814,1095,822,51,14,9.0,2022,21,18,2022-11-13,1989-08-28,33,199,20,10.0,0.0,47.0,10.0,53.0,6.0,1.64286
25811,1095,830,9,3,6.0,2022,21,18,2022-11-13,1997-09-30,25,161,138,34.0,3.0,416.0,1.0,719.0,1.0,1.64286
25808,1095,832,6,7,3.0,2022,21,18,2022-11-13,1994-09-01,28,161,42,1.0,5.0,212.0,6.0,487.0,2.0,1.64286
25813,1095,839,214,16,8.0,2022,21,18,2022-11-13,1996-09-17,26,109,42,1.0,0.0,82.0,8.0,167.0,4.0,1.64286
25815,1095,840,117,15,10.0,2022,21,18,2022-11-13,1998-10-29,24,120,42,0.0,0.0,13.0,15.0,50.0,7.0,1.64286
25819,1095,842,213,10,14.0,2022,21,18,2022-11-13,1996-02-07,26,106,59,1.0,0.0,23.0,14.0,35.0,9.0,1.64286
25809,1095,844,6,5,4.0,2022,21,18,2022-11-13,1997-10-16,25,101,80,5.0,1.0,275.0,3.0,524.0,2.0,1.64286
25806,1095,847,131,1,1.0,2022,21,18,2022-11-13,1998-02-15,24,80,21,0.0,82.0,231.0,4.0,505.0,3.0,1.64286
25820,1095,848,3,19,15.0,2022,21,18,2022-11-13,1996-03-23,26,57,19,0.0,0.0,4.0,19.0,8.0,10.0,1.64286
25821,1095,849,3,18,16.0,2022,21,18,2022-11-13,1995-06-29,27,59,59,0.0,0.0,2.0,20.0,8.0,10.0,1.64286
25822,1095,852,213,0,17.0,2022,21,18,2022-11-13,2000-05-11,22,42,42,0.0,1.0,12.0,17.0,35.0,9.0,1.64286
25818,1095,854,210,12,13.0,2022,21,18,2022-11-13,1999-03-22,23,42,42,0.0,0.0,12.0,16.0,37.0,8.0,1.64286
25817,1095,855,51,13,12.0,2022,21,18,2022-11-13,1999-05-30,23,20,20,0.0,0.0,6.0,18.0,55.0,6.0,1.64286
25850,1098,1,131,7,5.0,2023,1,3,2023-03-05,1985-01-07,38,310,200,103.0,1.0,0.0,0.0,0.0,0.0,0.66667
25848,1098,4,117,5,3.0,2023,1,3,2023-03-05,1981-07-29,41,358,0,32.0,0.0,0.0,0.0,0.0,0.0,0.66667
25860,1098,807,210,10,15.0,2023,1,3,2023-03-05,1987-08-19,35,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667
25847,1098,815,9,2,2.0,2023,1,3,2023-03-05,1990-01-26,33,237,44,4.0,34.0,0.0,0.0,0.0,0.0,0.66667
25853,1098,822,51,12,8.0,2023,1,3,2023-03-05,1989-08-28,33,201,22,10.0,0.0,0.0,0.0,0.0,0.0,0.66667
25858,1098,825,210,17,13.0,2023,1,3,2023-03-05,1992-10-05,30,142,101,0.0,0.0,0.0,0.0,0.0,9.0,0.66667
25846,1098,830,9,1,1.0,2023,1,3,2023-03-05,1997-09-30,25,163,140,34.0,3.0,0.0,0.0,43.0,1.0,0.66667
25849,1098,832,6,4,4.0,2023,1,3,2023-03-05,1994-09-01,28,163,44,1.0,5.0,0.0,0.0,0.0,0.0,0.66667
25851,1098,840,117,8,6.0,2023,1,3,2023-03-05,1998-10-29,24,122,44,0.0,0.0,0.0,0.0,23.0,2.0,0.66667
25854,1098,842,214,20,9.0,2023,1,3,2023-03-05,1996-02-07,27,108,0,1.0,1.0,0.0,0.0,2.0,6.0,0.66667
25862,1098,846,1,11,17.0,2023,1,3,2023-03-05,1999-11-13,23,82,82,0.0,0.0,0.0,0.0,0.0,0.0,0.66667
25852,1098,847,131,6,7.0,2023,1,3,2023-03-05,1998-02-15,25,82,23,1.0,82.0,0.0,0.0,16.0,3.0,0.66667
25855,1098,848,3,15,10.0,2023,1,3,2023-03-05,1996-03-23,26,59,21,0.0,0.0,0.0,0.0,0.0,0.0,0.66667
25856,1098,852,213,14,11.0,2023,1,3,2023-03-05,2000-05-11,22,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.66667
25861,1098,855,51,13,16.0,2023,1,3,2023-03-05,1999-05-30,23,22,22,0.0,0.0,0.0,0.0,4.0,5.0,0.66667
25859,1098,856,213,19,14.0,2023,1,3,2023-03-05,1995-02-06,28,1,0,0.0,0.0,0.0,0.0,0.0,8.0,0.66667
25857,1098,858,3,16,12.0,2023,1,3,2023-03-05,2000-12-31,22,0,0,0.0,0.0,0.0,0.0,1.0,7.0,0.66667
25870,1099,1,131,7,5.0,2023,2,77,2023-03-19,1985-01-07,38,311,201,103.0,1.0,10.0,5.0,16.0,3.0,1.5
25868,1099,4,117,2,3.0,2023,2,77,2023-03-19,1981-07-29,41,359,1,32.0,0.0,15.0,3.0,23.0,2.0,1.5
25877,1099,807,210,10,12.0,2023,2,77,2023-03-19,1987-08-19,35,185,1,0.0,0.0,0.0,15.0,0.0,9.0,1.5
25866,1099,815,9,1,1.0,2023,2,77,2023-03-19,1990-01-26,33,238,45,4.0,36.0,18.0,2.0,43.0,1.0,1.5
25883,1099,822,51,14,18.0,2023,2,77,2023-03-19,1989-08-28,33,202,23,10.0,0.0,4.0,8.0,4.0,5.0,1.5
25875,1099,825,210,13,10.0,2023,2,77,2023-03-19,1992-10-05,30,143,102,0.0,0.0,0.0,13.0,1.0,7.0,1.5
25867,1099,830,9,15,2.0,2023,2,77,2023-03-19,1997-09-30,25,164,141,36.0,4.0,25.0,1.0,87.0,1.0,1.5
25871,1099,832,6,4,6.0,2023,2,77,2023-03-19,1994-09-01,28,164,45,1.0,5.0,12.0,4.0,12.0,4.0,1.5
25873,1099,839,214,6,8.0,2023,2,77,2023-03-19,1996-09-17,26,112,45,1.0,0.0,0.0,18.0,2.0,6.0,1.5
25874,1099,842,214,9,9.0,2023,2,77,2023-03-19,1996-02-07,27,109,1,1.0,1.0,2.0,9.0,8.0,5.0,1.5
25872,1099,844,6,12,7.0,2023,2,77,2023-03-19,1997-10-16,25,104,83,5.0,1.0,0.0,19.0,26.0,4.0,1.5
25882,1099,846,1,19,17.0,2023,2,77,2023-03-19,1999-11-13,23,83,83,0.0,0.0,0.0,17.0,0.0,10.0,1.5
25869,1099,847,131,3,4.0,2023,2,77,2023-03-19,1998-02-15,25,83,24,1.0,82.0,6.0,7.0,38.0,3.0,1.5
25876,1099,852,213,16,11.0,2023,2,77,2023-03-19,2000-05-11,22,45,45,0.0,0.0,0.0,11.0,0.0,8.0,1.5
25878,1099,855,51,11,13.0,2023,2,77,2023-03-19,1999-05-30,23,23,23,0.0,0.0,0.0,16.0,4.0,6.0,1.5
25879,1099,856,213,18,14.0,2023,2,77,2023-03-19,1995-02-06,28,2,1,0.0,0.0,0.0,14.0,0.0,9.0,1.5
25880,1099,857,1,8,15.0,2023,2,77,2023-03-19,2001-04-06,21,1,1,0.0,0.0,0.0,20.0,0.0,10.0,1.5
25881,1099,858,3,20,16.0,2023,2,77,2023-03-19,2000-12-31,22,1,1,0.0,0.0,0.0,12.0,1.0,8.0,1.5
25887,1100,1,131,3,2.0,2023,3,1,2023-04-02,1985-01-07,38,312,202,103.0,1.0,20.0,5.0,38.0,3.0,1.84615
25888,1100,4,117,4,3.0,2023,3,1,2023-04-02,1981-07-29,41,360,2,32.0,0.0,30.0,3.0,38.0,2.0,1.84615
25892,1100,807,210,10,7.0,2023,3,1,2023-04-02,1987-08-19,35,186,2,0.0,0.0,0.0,15.0,1.0,7.0,1.84615
25890,1100,815,9,0,5.0,2023,3,1,2023-04-02,1990-01-26,33,239,46,5.0,36.0,43.0,2.0,87.0,1.0,1.84615
25896,1100,822,51,0,11.0,2023,3,1,2023-04-02,1989-08-28,33,203,24,10.0,0.0,4.0,9.0,4.0,6.0,1.84615
25902,1100,825,210,14,17.0,2023,3,1,2023-04-02,1992-10-05,30,144,103,0.0,0.0,1.0,12.0,7.0,7.0,1.84615
25886,1100,830,9,1,1.0,2023,3,1,2023-04-02,1997-09-30,25,165,142,36.0,4.0,44.0,1.0,123.0,1.0,1.84615
25897,1100,832,6,5,12.0,2023,3,1,2023-04-02,1994-09-01,28,165,46,1.0,5.0,20.0,4.0,26.0,4.0,1.84615
25899,1100,839,214,11,14.0,2023,3,1,2023-04-02,1996-09-17,26,113,46,1.0,0.0,4.0,10.0,8.0,5.0,1.84615
25889,1100,840,117,6,4.0,2023,3,1,2023-04-02,1998-10-29,24,124,46,0.0,0.0,8.0,7.0,65.0,2.0,1.84615
25898,1100,842,214,9,13.0,2023,3,1,2023-04-02,1996-02-07,27,110,2,1.0,1.0,4.0,11.0,8.0,6.0,1.84615
25891,1100,846,1,13,6.0,2023,3,1,2023-04-02,1999-11-13,23,84,84,0.0,0.0,0.0,20.0,0.0,10.0,1.84615
25895,1100,852,213,12,10.0,2023,3,1,2023-04-02,2000-05-11,22,46,46,0.0,0.0,0.0,14.0,0.0,9.0,1.84615
25894,1100,855,51,17,9.0,2023,3,1,2023-04-02,1999-05-30,23,24,24,0.0,0.0,0.0,17.0,6.0,8.0,1.84615
25900,1100,856,213,15,15.0,2023,3,1,2023-04-02,1995-02-06,28,3,2,0.0,0.0,0.0,18.0,1.0,9.0,1.84615
25893,1100,857,1,16,8.0,2023,3,1,2023-04-02,2001-04-06,21,2,2,0.0,0.0,0.0,19.0,12.0,5.0,1.84615
25901,1100,858,3,18,16.0,2023,3,1,2023-04-02,2000-12-31,22,2,2,0.0,0.0,0.0,16.0,1.0,10.0,1.84615
25911,1101,1,131,5,6.0,2023,4,73,2023-04-30,1985-01-07,38,313,203,103.0,1.0,38.0,4.0,56.0,3.0,1.5
25909,1101,4,117,6,4.0,2023,4,73,2023-04-30,1981-07-29,41,361,3,32.0,0.0,45.0,3.0,65.0,2.0,1.5
